claim_id,product_name,category,brand,model_number,serial_number,retailer,purchase_date,purchase_price,warranty_duration_months,warranty_end_date,claim_date,product_age_days,remaining_warranty_days,fault_type,fault_covered,repair_history_count,serial_number_entered,serial_number_match,documents_provided,missing_document_count,claim_date_before_purchase,repair_date_before_purchase,class_label,split
CLM-000896,Washing Machine,Home Appliance,Cleanwave,CW-700,SN88874216,CityWide Appliances,2021-12-11,807.94,12,2022-12-06,2022-03-29,108,252,Power surge (external),False,1,SN88874216,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,train
CLM-000897,Refrigerator,Home Appliance,FrostLine,FL-300X,SN73394367,TechHub Store,2021-11-25,1265.84,24,2023-11-15,2023-01-08,409,311,Power surge (external),False,3,SN73394367,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000898,Smartphone,Electronics,Nova,NV-100,SN30980122,HomeStyle Retail,2024-09-25,465.44,12,2025-09-20,2024-11-18,54,306,Power surge (external),False,0,SN30980122,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000899,Smartphone,Electronics,Nova,NV-200,SN57921617,TechHub Store,2020-07-25,418.7,24,2022-07-15,2022-02-25,580,140,Component failure,True,0,SN57921617,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,train
CLM-000900,Laptop,Electronics,Vertex,VT-14,SN26198473,HomeStyle Retail,2020-12-23,594.47,24,2022-12-13,2023-01-23,761,-41,Motor malfunction,True,2,SN26198473,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000901,Washing Machine,Home Appliance,Cleanwave,CW-700,SN79174131,HomeStyle Retail,2022-09-23,521.59,12,2023-09-18,2023-07-15,295,65,Manufacturing defect,True,0,SN23977705,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000902,Refrigerator,Home Appliance,FrostLine,FL-220,SN85493830,MegaMart Electronics,2023-12-17,1117.94,12,2024-12-11,2024-02-19,64,296,Manufacturing defect,True,3,SN85493830,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,validation
CLM-000903,Smartphone,Electronics,Nova,NV-200,SN69259530,TechHub Store,2020-08-03,893.75,12,2021-07-29,2022-01-09,524,-164,Motor malfunction,True,3,SN69259530,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000904,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN37097261,HomeStyle Retail,2022-10-17,1536.32,18,2024-04-09,2025-06-04,961,-421,Motor malfunction,True,2,SN65800998,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000905,Laptop,Electronics,Vertex,VT-14,SN45704013,HomeStyle Retail,2024-04-24,341.96,24,2026-04-14,2025-04-18,359,361,Unauthorized repair damage,False,3,SN45704013,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000906,Laptop,Electronics,Vertex,VT-15Pro,SN71572793,CityWide Appliances,2024-03-25,524.15,12,2025-03-20,2024-07-29,126,234,Physical/drop damage,False,1,SN71572793,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000907,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN21378739,MegaMart Electronics,2022-11-23,1252.31,24,2024-11-12,2023-05-01,159,561,Display fault,True,2,SN63908666,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000908,Refrigerator,Home Appliance,FrostLine,FL-220,SN87115770,MegaMart Electronics,2024-04-30,1073.03,12,2025-04-25,2025-06-19,415,-55,Manufacturing defect,True,2,SN87115770,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000909,Television,Electronics,Vistara,VS-55UHD,SN56192019,MegaMart Electronics,2023-07-17,1096.49,24,2025-07-06,2025-02-12,576,144,Compressor failure,True,2,SN47551535,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000910,Refrigerator,Home Appliance,FrostLine,FL-300X,SN56338752,CityWide Appliances,2025-01-17,901.16,18,2026-07-11,2025-08-25,220,320,Normal wear and tear,False,0,SN56338752,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000911,Washing Machine,Home Appliance,Cleanwave,CW-700,SN79856260,CityWide Appliances,2024-05-19,1287.73,18,2025-11-10,2024-07-05,47,493,Normal wear and tear,False,0,SN79856260,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000912,Smartphone,Electronics,Nova,NV-X1,SN89524487,MegaMart Electronics,2021-08-04,1033.34,12,2022-07-30,2021-11-03,91,269,Compressor failure,True,2,SN50794416,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000913,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN26617902,MegaMart Electronics,2024-01-27,1064.77,12,2025-01-21,2025-07-04,524,-164,Motor malfunction,True,4,SN26617902,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000914,Television,Electronics,Vistara,VS-43,SN57021454,MegaMart Electronics,2023-08-26,952.77,24,2025-08-15,2023-09-10,15,705,Compressor failure,True,1,SN57021454,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,test
CLM-000915,Washing Machine,Home Appliance,Cleanwave,CW-700,SN58488507,HomeStyle Retail,2023-09-27,976.02,24,2025-09-16,2024-06-16,263,457,Water damage,False,2,SN58488507,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000916,Laptop,Electronics,Vertex,VT-15Pro,SN20478739,HomeStyle Retail,2020-10-27,388.14,18,2022-04-20,2022-07-10,621,-81,Display fault,True,1,SN20478739,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000917,Television,Electronics,Vistara,VS-55UHD,SN65958370,TechHub Store,2022-12-13,633.18,12,2023-12-08,2023-09-04,265,95,Battery defect,True,0,SN65958370,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000918,Smartphone,Electronics,Nova,NV-100,SN71127098,HomeStyle Retail,2020-10-22,547.25,18,2022-04-15,2022-04-10,535,5,Component failure,True,4,SN71127098,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000919,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN26222417,HomeStyle Retail,2024-03-08,1098.3,12,2025-03-03,2025-01-20,318,42,Manufacturing defect,True,1,SN48868189,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000920,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN13755114,TechHub Store,2020-03-23,646.64,18,2021-09-14,2023-02-27,1071,-531,Motor malfunction,True,0,SN13755114,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000921,Laptop,Electronics,Vertex,VT-14,SN83489212,MegaMart Electronics,2020-10-18,707.6,24,2022-10-08,2021-06-05,230,490,Physical/drop damage,False,3,SN83489212,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000922,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN91296981,MegaMart Electronics,2024-11-17,1158.41,12,2025-11-12,2025-07-16,241,119,Battery defect,True,1,SN91296981,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000923,Refrigerator,Home Appliance,FrostLine,FL-220,SN93855267,TechHub Store,2020-10-10,835.15,18,2022-04-03,2022-01-22,469,71,Compressor failure,True,0,SN93855267,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,train
CLM-000924,Refrigerator,Home Appliance,FrostLine,FL-220,SN32228439,TechHub Store,2022-04-18,664.83,12,2023-04-13,2023-04-06,353,7,Manufacturing defect,True,0,SN32228439,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000925,Smartphone,Electronics,Nova,NV-X1,SN82723772,HomeStyle Retail,2023-03-17,609.78,18,2024-09-07,2023-06-22,97,443,Manufacturing defect,True,1,SN17096679,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000926,Laptop,Electronics,Vertex,VT-14,SN46904845,TechHub Store,2023-03-13,297.69,18,2024-09-03,2023-07-24,133,407,Manufacturing defect,True,0,SN46904845,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,validation
CLM-000927,Smartphone,Electronics,Nova,NV-100,SN55628196,HomeStyle Retail,2021-05-17,262.75,24,2023-05-07,2022-04-20,338,382,Battery defect,True,2,SN65691824,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,train
CLM-000928,Television,Electronics,Vistara,VS-43,SN48299260,MegaMart Electronics,2020-02-19,544.71,24,2022-02-08,2020-06-25,127,593,Manufacturing defect,True,0,SN44299947,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000929,Smartphone,Electronics,Nova,NV-200,SN34354859,MegaMart Electronics,2024-04-22,563.2,12,2025-04-17,2024-07-27,96,264,Compressor failure,True,1,SN17851976,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000930,Smartphone,Electronics,Nova,NV-100,SN90128603,HomeStyle Retail,2021-09-02,518.02,12,2022-08-28,2022-03-23,202,158,Water damage,False,0,SN76166580,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000931,Laptop,Electronics,Vertex,VT-14,SN74984400,MegaMart Electronics,2022-11-07,785.37,24,2024-10-27,2023-01-18,72,648,Motor malfunction,True,0,SN74984400,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,validation
CLM-000932,Refrigerator,Home Appliance,FrostLine,FL-220,SN84451573,TechHub Store,2023-07-21,724.41,12,2024-07-15,2024-08-22,398,-38,Battery defect,True,1,SN84451573,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000933,Television,Electronics,Vistara,VS-55UHD,SN82536595,CityWide Appliances,2020-09-14,642.85,12,2021-09-09,2021-06-07,266,94,Compressor failure,True,1,SN82536595,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,train
CLM-000934,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN97652074,CityWide Appliances,2024-05-20,632.74,12,2025-05-15,2025-01-16,241,119,Battery defect,True,1,SN97652074,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,train
CLM-000935,Washing Machine,Home Appliance,Cleanwave,CW-700,SN88538733,TechHub Store,2020-01-02,957.91,12,2020-12-27,2020-12-25,358,2,Motor malfunction,True,0,SN88538733,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,validation
CLM-000936,Refrigerator,Home Appliance,FrostLine,FL-220,SN84689357,CityWide Appliances,2021-07-30,1748.31,12,2022-07-25,2022-10-22,449,-89,Display fault,True,1,SN84689357,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000937,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN46643203,MegaMart Electronics,2024-12-03,874.61,12,2025-11-28,2025-11-03,335,25,Motor malfunction,True,2,SN53169555,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000938,Refrigerator,Home Appliance,FrostLine,FL-220,SN11285619,TechHub Store,2021-11-30,637.59,12,2022-11-25,2022-11-05,340,20,Component failure,True,1,SN65453803,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000939,Refrigerator,Home Appliance,FrostLine,FL-220,SN82296289,MegaMart Electronics,2023-02-12,1070.68,24,2025-02-01,2023-05-16,93,627,Battery defect,True,3,SN82296289,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000940,Washing Machine,Home Appliance,Cleanwave,CW-700,SN11131640,MegaMart Electronics,2024-08-31,1416.97,24,2026-08-21,2025-09-30,395,325,Motor malfunction,True,4,SN11131640,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000941,Refrigerator,Home Appliance,FrostLine,FL-220,SN22075101,TechHub Store,2022-01-28,884.6,24,2024-01-18,2022-11-21,297,423,Manufacturing defect,True,2,SN93917830,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000942,Washing Machine,Home Appliance,Cleanwave,CW-700,SN10957697,MegaMart Electronics,2021-09-12,457.37,24,2023-09-02,2022-09-28,381,339,Water damage,False,3,SN10957697,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000943,Laptop,Electronics,Vertex,VT-14,SN84059354,MegaMart Electronics,2024-08-08,1005.56,18,2026-01-30,2026-03-07,576,-36,Battery defect,True,0,SN84059354,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000944,Smartphone,Electronics,Nova,NV-X1,SN40596967,CityWide Appliances,2024-02-22,587.67,18,2025-08-15,2025-09-04,560,-20,Water damage,False,1,SN40596967,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000945,Refrigerator,Home Appliance,FrostLine,FL-300X,SN10262390,CityWide Appliances,2024-02-01,1499.8,24,2026-01-21,2026-01-20,719,1,Normal wear and tear,False,2,SN10262390,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000946,Laptop,Electronics,Vertex,VT-15Pro,SN46780435,MegaMart Electronics,2023-08-05,1019.91,18,2025-01-26,2025-04-09,613,-73,Motor malfunction,True,1,SN46780435,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000947,Smartphone,Electronics,Nova,NV-200,SN81458898,HomeStyle Retail,2022-11-27,699.32,12,2023-11-22,2023-03-31,124,236,Manufacturing defect,True,0,SN10692467,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000948,Television,Electronics,Vistara,VS-43,SN66884191,CityWide Appliances,2022-03-13,400.36,12,2023-03-08,2023-04-07,390,-30,Manufacturing defect,True,0,SN66884191,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000949,Smartphone,Electronics,Nova,NV-200,SN13224383,HomeStyle Retail,2025-02-21,750.55,12,2026-02-16,2026-01-17,330,30,Water damage,False,3,SN13224383,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000950,Television,Electronics,Vistara,VS-43,SN54773484,HomeStyle Retail,2023-07-06,552.09,24,2025-06-25,2024-03-16,254,466,Display fault,True,0,SN41775196,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000951,Smartphone,Electronics,Nova,NV-100,SN14475312,HomeStyle Retail,2020-05-29,927.09,24,2022-05-19,2021-09-08,467,253,Compressor failure,True,1,SN14475312,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000952,Television,Electronics,Vistara,VS-55UHD,SN17353632,MegaMart Electronics,2024-12-27,533.25,24,2026-12-17,2027-03-01,794,-74,Manufacturing defect,True,2,SN17353632,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000953,Smartphone,Electronics,Nova,NV-200,SN63912988,MegaMart Electronics,2023-07-06,494.76,12,2024-06-30,2024-10-09,461,-101,Battery defect,True,1,SN63912988,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000954,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN55582551,TechHub Store,2024-03-20,686.8,12,2025-03-15,2025-04-12,388,-28,Display fault,True,0,SN55582551,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000955,Smartphone,Electronics,Nova,NV-X1,SN19065665,HomeStyle Retail,2023-10-15,717.38,24,2025-10-04,2024-05-09,207,513,Battery defect,True,2,SN19065665,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,train
CLM-000956,Laptop,Electronics,Vertex,VT-15Pro,SN34954217,MegaMart Electronics,2024-09-17,735.36,12,2025-09-12,2025-03-27,191,169,Power surge (external),False,1,SN34954217,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000957,Washing Machine,Home Appliance,Cleanwave,CW-700,SN29784909,HomeStyle Retail,2024-06-20,890.22,12,2025-06-15,2025-03-19,272,88,Unauthorized repair damage,False,1,SN29784909,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000958,Refrigerator,Home Appliance,FrostLine,FL-220,SN17693044,MegaMart Electronics,2023-05-20,613.45,12,2024-05-14,2024-03-25,310,50,Battery defect,True,1,SN85088096,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000959,Television,Electronics,Vistara,VS-43,SN55842323,MegaMart Electronics,2024-10-24,634.17,12,2025-10-19,2025-11-13,385,-25,Compressor failure,True,2,SN73850736,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000960,Laptop,Electronics,Vertex,VT-14,SN24072446,HomeStyle Retail,2023-11-23,852.47,18,2025-05-16,2024-11-10,353,187,Motor malfunction,True,1,SN24072446,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,test
CLM-000961,Washing Machine,Home Appliance,Cleanwave,CW-700,SN42080592,HomeStyle Retail,2024-06-04,734.23,24,2026-05-25,2026-03-30,664,56,Manufacturing defect,True,1,SN42080592,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,train
